Epoch,Loss,psnr,ssim,nqm
51,59.77408327291041,33.77119827270508,0.9079998135566711,36.348175048828125
52,59.773534197866184,33.748600006103516,0.9079169631004333,36.230831146240234
53,59.77266060864484,33.75847625732422,0.9080464839935303,36.2391357421875
54,59.76602802306046,33.748435974121094,0.9076404571533203,36.34434509277344
55,59.76659748878008,33.78953552246094,0.9080873131752014,36.471797943115234
56,59.766120488261,33.736793518066406,0.9075127840042114,36.302513122558594
57,59.762011723753844,33.738189697265625,0.9076687693595886,36.237571716308594
58,59.75803597326632,33.760475158691406,0.9079646468162537,36.27459716796875
59,59.755077416514176,33.773414611816406,0.9079480767250061,36.38751983642578
60,59.752222364331466,33.7357063293457,0.9075219035148621,36.29393005371094
61,59.75409611507698,33.77935791015625,0.9080421328544617,36.4091796875
62,59.74967234370149,33.751014709472656,0.9078841805458069,36.2657585144043
63,59.74641196080196,33.72203063964844,0.9074696898460388,36.213279724121094
64,59.74257620911539,33.78730392456055,0.9080693125724792,36.42160415649414
65,59.743987379250704,33.81549072265625,0.9083705544471741,36.552040100097656
66,59.73657678969113,33.757137298583984,0.9079561233520508,36.26615524291992
67,59.73973189165563,33.66166305541992,0.9071164727210999,35.9492301940918
68,59.73829190377836,33.76900863647461,0.9080449938774109,36.330440521240234
69,59.73695589142081,33.72186279296875,0.9075675010681152,36.15782928466797
70,59.73301278073111,33.80498123168945,0.9082028269767761,36.507118225097656
71,59.72926258893661,33.752323150634766,0.9079077243804932,36.240787506103516
72,59.72408494242915,33.74717712402344,0.9077320694923401,36.2701530456543
73,59.722530877148664,33.743988037109375,0.9078366160392761,36.234806060791016
74,59.726844441743545,33.79759216308594,0.9080901741981506,36.50413131713867
75,59.72431870301565,33.74391555786133,0.9076470136642456,36.332435607910156
76,59.68980053619102,33.75804138183594,0.9078060388565063,36.35308074951172
77,59.68886994579692,33.75346374511719,0.9077993035316467,36.29873275756836
78,59.68902710190526,33.77226257324219,0.9079927802085876,36.35385513305664
79,59.68932775803554,33.77019119262695,0.9079190492630005,36.38370132446289
80,59.68841022032279,33.76741409301758,0.907924473285675,36.36195373535156
81,59.68837104314639,33.753501892089844,0.907794177532196,36.303462982177734
82,59.68807232379913,33.762611389160156,0.9078682661056519,36.35282897949219
83,59.687887818725024,33.74916076660156,0.9077184200286865,36.31438064575195
84,59.687105966203006,33.76172637939453,0.9078996777534485,36.322914123535156
85,59.68759654627906,33.76521301269531,0.9078977108001709,36.353519439697266
86,59.68721533704687,33.75849151611328,0.9078472852706909,36.31422805786133
87,59.68713844558339,33.7641716003418,0.9079056978225708,36.33808135986328
88,59.68689957518637,33.762699127197266,0.9078885316848755,36.33824157714844
89,59.6860690396509,33.755889892578125,0.9078108072280884,36.315223693847656
90,59.686055255524906,33.76073455810547,0.9078353047370911,36.34972381591797
91,59.68664143409258,33.768829345703125,0.9079386591911316,36.36287307739258
92,59.68606049043161,33.7650260925293,0.9079216718673706,36.33435821533203
93,59.68542302979363,33.746517181396484,0.9077242612838745,36.283164978027344
94,59.685206511874256,33.75364685058594,0.9078027009963989,36.28660202026367
95,59.68518512042952,33.761634826660156,0.9078585505485535,36.34644317626953
96,59.68434347193918,33.77022933959961,0.907941460609436,36.36552810668945
97,59.68480092213478,33.765445709228516,0.9079078435897827,36.349124908447266
98,59.68397542576731,33.72957229614258,0.9075747728347778,36.218074798583984
99,59.684381966237666,33.75572204589844,0.9078149199485779,36.31303405761719
100,59.68346180739226,33.755859375,0.9078266024589539,36.30673599243164
